id	filename	md5	size	state
eb7c6437-5187-4a97-aa7e-d1c8f84910e6	8dc4c1b4-3cd9-4efd-9cc8-53c8ceef4ea3.mirbase21.mirnas.quantification.txt	a31b85ad6c5c193d6692b2eaf074cb12	50286	released
5ba2595a-d972-48ab-8e9e-ff2667be9bef	56fcbae1-5e06-40b4-ad9f-75550ac74f21.mirbase21.mirnas.quantification.txt	de4f389ec505a3f98a42fc35423014ec	50063	released
f19735e6-9dc1-4acf-ad4f-210071262e86	7ffb7926-252e-4833-9049-433507ef9db7.mirbase21.mirnas.quantification.txt	0cf2e3572cbfbf9759ff9e6686f64e5c	50267	released
4d42c0ee-b8e9-4723-bc0f-e33b58d75097	a5a76dee-1878-4462-8bf4-2ac74c01ff20.mirbase21.mirnas.quantification.txt	1e490af1d23723a0d2ac6fb9aeec03f6	50341	released
4d1359cc-acc3-41d6-bdf4-05b9f6a5c8b0	e8bf95f6-5c9d-43d0-8189-ef3cac62504e.mirbase21.mirnas.quantification.txt	21098040ae2b0dac696c19159c3a32de	50485	released
4c900819-0b7d-485b-87d7-4e7724e408d8	d6b4f37b-daee-42f5-9127-648fc9291630.mirbase21.mirnas.quantification.txt	781ea60ae7a0a7d5a926e4945ab666ba	50229	released
c3dfb031-7f10-4e34-9f79-a7311930e02b	21f60d56-263b-42dd-a514-1ebf51e51f2e.mirbase21.mirnas.quantification.txt	c10865e79cb08d68b3b93a6d6e779230	50414	released
67481787-38bc-4870-a54d-2c8f705dd252	9db6ba6d-0b90-49d4-b836-f21605ff5033.mirbase21.mirnas.quantification.txt	a2fc020adae59e75c54fe134b6dc70a1	50059	released
b7e6b762-5f8b-450b-ae48-e8ea9daa86f3	73f66595-8370-429a-98e9-64ed89fc450b.mirbase21.mirnas.quantification.txt	2a33740c1f8e4240230f4f444807cef2	50462	released
a703cd81-9064-461d-bc53-7aa621154ac4	56ce5beb-ee5c-4be8-af27-9f4b911c1735.mirbase21.mirnas.quantification.txt	8145af11b10f6a267dbb21cd3afca528	50232	released
b1ebeb1b-79f7-4e70-b68f-2662560cd0e2	34239ddf-5d89-4d24-a52f-50715f87617f.mirbase21.mirnas.quantification.txt	c4b6682c924b8c11ad2f70058a06254f	50050	released
1006a3aa-16a0-47fc-a0b3-905ba919e769	598fef64-a237-4c71-960e-ef2419dda8ce.mirbase21.mirnas.quantification.txt	b98cefd962ec1737e391bc96054a06b7	50365	released
7ecb3e79-09e6-44fc-9bab-1d38d5f50b0b	ef0fb1bc-43e4-4857-a735-6a2b6112a03d.mirbase21.mirnas.quantification.txt	6164e79aac7b9490658e0660cb26f3aa	50352	released
b304d91b-8a6e-4432-a0ce-bc62bc1d9e7c	04d249d6-a361-4a23-a73b-393f762e5e01.mirbase21.mirnas.quantification.txt	2a54acea3f391cb8323e927a08a8870a	50483	released
a320f068-228a-4ec2-8e43-03d3b4574d77	c9dd486b-97d4-4131-b3c9-2aea569cf6f1.mirbase21.mirnas.quantification.txt	d1a90a4ed38bc7c5b458f21914891a89	50114	released
2b4d06c8-f89b-44d7-b3cf-36b59da2429e	f23e2aec-b5bd-4c3c-8690-3ca6433ee4a0.mirbase21.mirnas.quantification.txt	1764e0c728771643225f1d394f8929a4	50243	released
d78322f7-1461-475e-8db9-9b9355c0c568	87c4721e-4538-4235-8f8b-f7f86cebf85f.mirbase21.mirnas.quantification.txt	97c1e8957a5306e46f05bcc94b635660	50256	released
7f978ff5-e09b-40b3-b178-778fe8df004c	c1de8411-6149-45ed-8437-b54e78b5ca33.mirbase21.mirnas.quantification.txt	404c0608616427db74f95fa82ccb4589	50286	released
a617cbf9-ce7a-4caf-987f-f7f08444f006	b50539eb-1a68-4e51-821d-d74ed8210b1e.mirbase21.mirnas.quantification.txt	1c94d3eb889d3d9d4e7ce15da7f32287	50165	released
8252770e-0340-4930-8c3a-a77d3b814356	16501ddd-57d7-4bfa-8eb1-5f0dba97fdea.mirbase21.mirnas.quantification.txt	c26175abc41037a9636fcdf5e83768f9	50127	released
2fa2ab18-c0ee-4162-97b4-95dca87655d3	5f7183e1-dd0a-46a2-8ae5-928bd58bafe4.mirbase21.mirnas.quantification.txt	ae972357252118b56274b7caf1664c12	50072	released
a68df848-cafc-4181-ab75-e6dc57e52330	2a2ff1f5-f471-4709-b106-ccb1ccd563d3.mirbase21.mirnas.quantification.txt	cef5107b7fa14140ac6d2220675ca8fa	50141	released
7f56a44c-7a44-45df-a455-f36688e65fef	e4b7d451-2c8d-47a4-ad6c-b450c37fae45.mirbase21.mirnas.quantification.txt	aef7a2e2177dbfbc31687a4ba76f2b01	50142	released
34652b44-d686-4356-ab21-9c651e824802	bb837eaa-c04c-48eb-bb3b-21fbe5b9fd2e.mirbase21.mirnas.quantification.txt	24e531bb78eb77083a913147fde9ca5e	50014	released
622836ea-bccc-43fd-b93c-538e44f9eb90	28cebbed-3fe8-44b9-a939-aa65d2f53067.mirbase21.mirnas.quantification.txt	cdefb330f418fa6d81b5454cd68fbe25	50155	released
29388e3e-0012-4ebc-8b03-0845c5d509f1	52807296-de53-40d9-8248-d381e80a6a90.mirbase21.mirnas.quantification.txt	11b586d19e7fb7b302663f01b70c1057	50163	released
07a526de-cf8d-41b8-a294-23307003f784	a17e1128-6458-4d87-8077-524a7fbb9498.mirbase21.mirnas.quantification.txt	c5f97452998ea3fe7056d4dfb302f60e	50305	released
b7b5dcc0-7a9e-487c-b609-b577768ab941	75d1ebb0-da96-4900-a868-bcee12ccbdc1.mirbase21.mirnas.quantification.txt	8c9e3fbc224a1f151c4e4eb035cc2e5c	50166	released
ab4ed5a1-90a4-40a1-92e8-3f7ae8bbad37	a59a3950-4a12-473a-9cee-8a108c2f9597.mirbase21.mirnas.quantification.txt	64e77d1f77a1f5f72934601f7fddc9ab	50104	released
1bfb3df5-60b2-4ede-88c9-27c662f5defc	2cc72ddd-cda2-4b9e-ac61-458be1fa5522.mirbase21.mirnas.quantification.txt	96b2e2a315134e7760a5a57e88f7758f	50254	released
06850a62-4350-42e8-81ba-3315cb597b46	3f04fe61-1f3f-476b-a5e3-4f55f9d690e7.mirbase21.mirnas.quantification.txt	9cc92facad475b934d86cff5c3ef830a	50639	released
e533ac72-c168-4f99-a625-6e4d4f74fdd7	ea0e88f4-3649-40db-bf72-78dffaa05110.mirbase21.mirnas.quantification.txt	eb5daedefa74871ca998b6b4297478a0	50228	released
97f7ef4b-87b7-4df8-bd2f-43d355ce5091	7a4ca97d-30e0-48a4-a0b1-593f360cfa8b.mirbase21.mirnas.quantification.txt	addc400d062871c6d7bfac8ded938333	50506	released
df3b2c00-eafd-4826-b28d-9ea4a550962b	de082954-5b58-449c-8522-791e5a20c8fb.mirbase21.mirnas.quantification.txt	08249365d7cc034c44e2e5a1b1d72714	50311	released
bdb45a41-6186-4cdb-889b-33d8da3e170a	d7cc7c43-123d-4451-99b6-58670dcd9f66.mirbase21.mirnas.quantification.txt	f3a20588e3e4905e8a8b21bfcace953f	50255	released
119b7796-46bf-461d-8f6b-9fc3de48b1cc	3a81c4ed-6830-4ed1-a5cc-d985a97a9a56.mirbase21.mirnas.quantification.txt	805b147e24be5df83e26013a3fad48dc	50350	released
bd4dab1f-4c80-46da-9ff7-3e138bc82f03	b174a4d1-c671-43a9-876f-d0dd734d2c0d.mirbase21.mirnas.quantification.txt	061876da5a52568380fe76deb7c53928	50250	released
bed70882-c46a-478e-b1d9-fae72fef972a	5e38abce-f7ca-40bc-aeef-3853146b6f00.mirbase21.mirnas.quantification.txt	9898c8844da8fde93ff9e4604e4e68d4	50389	released
722ee0be-fd79-485e-899d-a7d5573d1d82	8a46acdc-73b9-4f4c-9d7b-402a8a4b47da.mirbase21.mirnas.quantification.txt	22cc53b8e4df0b60c9467a7b8f10030e	50358	released
5a857158-9b0a-4b72-b07e-34aeafa61d7a	b955d22c-1caf-40de-9220-1e4d54608d88.mirbase21.mirnas.quantification.txt	91086bb1214f2ebc49dc2ce643c87a75	50756	released
dec4a4bd-6700-457b-8136-6ce07d91dca3	252fc5d7-4f4c-44eb-bb01-c621b6850946.mirbase21.mirnas.quantification.txt	b9e0a0f9f289f6f751f0614582d96c75	50223	released
46913d6a-3494-4641-8779-0d54a4f7eaf2	b4853c3e-3278-43ba-ba16-92f06bb38b3c.mirbase21.mirnas.quantification.txt	00c78c27b355833a0a4cdfb5be22a70c	50260	released
11e26b45-35ff-47f5-8915-d2e30fb51f85	0ab790b0-7898-4e02-98e0-db10a7d6e63e.mirbase21.mirnas.quantification.txt	3655e94f617459a314e6259f6edf97d6	50399	released
48b18d71-4315-4b4b-ba2d-9138d3fda6a1	d190bd23-ceac-4557-a980-f90863851867.mirbase21.mirnas.quantification.txt	5f72d86cfe3f2814322bcb067244a57e	50253	released
97e45021-3792-400d-8c4b-46917609f7d5	769ee2f3-5b3e-42a5-887b-14ce2dc2dbb3.mirbase21.mirnas.quantification.txt	67304cd4c2daf36543f652d03eb45317	50152	released
90721fa4-50a7-41d6-9bf2-065f4b67f837	585787ec-bae5-441f-b3ee-bef9a3d39446.mirbase21.mirnas.quantification.txt	4cb42736d9e7449fc64fa61225df02b6	50479	released
27095d87-d937-4b3b-b25b-6c2ecd2d5e2c	375abc58-340a-418e-8df4-e8e064757e96.mirbase21.mirnas.quantification.txt	265e0ad24f2ff33635a6c8a6402e6133	50254	released
a10b660e-0bbc-47a1-825d-ee7e9ae0a7e7	19aef37d-25f5-4791-950c-30bf5adf4812.mirbase21.mirnas.quantification.txt	679a014bfdfb5df8413028dd8a188c61	50511	released
b3e74910-cf1f-4914-b937-558401a5aba6	6aea34ae-5613-41a2-bb4f-c9fde6560a83.mirbase21.mirnas.quantification.txt	69c0cbd02320e23305f00d51d1a7f8c4	50367	released
cbab123c-f90a-4599-9470-856f4134b594	826e0790-8d13-42f1-a683-9e4f6dfc5344.mirbase21.mirnas.quantification.txt	7eb9cb731e66204392de72a910148075	50253	released
92b9367b-d6dc-461f-9e51-56d068c4aad9	fee7ac73-f2a2-404f-9807-188356ec2d9d.mirbase21.mirnas.quantification.txt	ecba14a14a78e8fa063c6a861ccc3523	50306	released
61276983-4255-44ab-9476-5e31da6915fd	6508772b-6d96-4ce1-8d67-ffaf15e96f99.mirbase21.mirnas.quantification.txt	a4c7c425175cefe1925ccaa929bcf2a9	50348	released
c1220327-860f-464c-91c7-124726b63b58	e4f4ad3e-4b95-46ce-8b10-691533f9a2ef.mirbase21.mirnas.quantification.txt	634b18282baa64ada19df8d2f801405c	50397	released
8520e4c1-994b-4459-bb23-9ced9fc691ae	79fb56ac-cc58-4c67-bf1c-3cf4ea3bd9c2.mirbase21.mirnas.quantification.txt	4f2c61f822b5e366bd515e5ec4b9dc5c	50615	released
5e702c75-18b1-4211-91bc-d256ff48824b	d7404654-9257-4635-8aad-8da84939aeff.mirbase21.mirnas.quantification.txt	050df75951fbf79a1a44aed7495dbfa3	50440	released
776813d5-a10a-441f-a15c-1e357b58ae84	cebc0d0d-7468-4ac7-bf0a-813239002f2d.mirbase21.mirnas.quantification.txt	4112a5a0411decafeb8cf54685b32138	50302	released
91b09fe9-cdee-41a4-b9a8-495c8bef296a	45c7a212-992f-43c6-b4f0-f6d60def930e.mirbase21.mirnas.quantification.txt	b813e83d3241fa4aca3b0c788546ea4a	50423	released
ec974977-4b7c-4951-84ec-93c8317f8667	a4daaa5f-319c-4c6b-8b3c-0092cd427657.mirbase21.mirnas.quantification.txt	ec8b7c5ca93c5b8460f4d1ab848d8918	50266	released
146459c4-d8c8-488e-bb07-d443e999b08b	9b0d88b2-0651-4b59-b879-96fae1011699.mirbase21.mirnas.quantification.txt	4d38d250f814280b8194a433b0bd2f0c	50188	released
bf72000e-098e-4c43-af06-c749dd88e1aa	d17476f3-cf5a-47e2-8be6-1a2ae1019231.mirbase21.mirnas.quantification.txt	31685dcaf4fc769a12bbf6b75450f94a	50422	released
579d5411-043b-4cf6-9f45-0f3f1f209b79	4964cb18-8df1-4c3a-9819-2ddba201cfaa.mirbase21.mirnas.quantification.txt	4a746427c3ea5fce65d4824e6b8043d9	50349	released
e30a0dc0-5494-40be-a8e2-a020f59a02fd	3e3be05e-5043-4061-9c0c-f563d3564bad.mirbase21.mirnas.quantification.txt	3a829992089a5dd8309093a4da726dde	50292	released
a7346cd4-ee05-4336-ba29-803da199ed53	a5c40f29-3a80-497f-816e-3291f2faadd9.mirbase21.mirnas.quantification.txt	7b5f340b290c516589cc853eb45270ee	50296	released
7219d307-d0f1-432e-950b-06c5d7ca5e20	11d5ac64-ba7d-4ac7-99ee-4f6023695a6c.mirbase21.mirnas.quantification.txt	b63c7a3bb2eeb772b4d2f76518b8f279	50713	released
70fe901c-820d-4936-baeb-b830dcb87e62	fad2eb2d-e11e-4661-99ef-f822efc125f2.mirbase21.mirnas.quantification.txt	69496970ea31237fb1c055534f96d8d9	50207	released
dc7af62f-3305-43f0-a711-0d6ae4563fed	d191dd04-3004-4153-8430-9d94da1744e9.mirbase21.mirnas.quantification.txt	56a45bcd566149b4f022c64e07c495c2	50379	released
cb7a370d-5a42-4112-a917-f77f6d77deb2	fc5cce4c-a03d-40ee-8433-21d78b29f0b0.mirbase21.mirnas.quantification.txt	93a14425b30e036fd64b620c45fac4ef	50155	released
24a84659-b952-4a30-a435-e255782c606b	6c041549-9ad3-4909-9b03-aa9074c0f99c.mirbase21.mirnas.quantification.txt	8b04f1b723243a48c3c0debc74c8ac91	50212	released
9da87457-af1a-44fa-af2a-62c2c9ebc9a0	85c34238-b4c4-4229-82a9-f81a2e874ae1.mirbase21.mirnas.quantification.txt	eba33f75bc198311a2bd3c6891b6ad4b	50363	released
a10fe365-5e60-445f-8249-8d6b9a176f17	7d2a1b92-74a7-4863-8801-40e698302956.mirbase21.mirnas.quantification.txt	760ea3ad4df0528865ca6df0e825a1d7	50396	released
beec6fa0-f2fd-4d92-9455-25f46433860b	de190290-6e24-4346-98ab-0834425ad0b8.mirbase21.mirnas.quantification.txt	340d5e892c5fc97c1d11e9579d2ff426	50395	released
7a55ca36-5693-49c9-a4d2-53a41f5f4487	9b3956b0-9160-4063-9791-79f71b41da5e.mirbase21.mirnas.quantification.txt	4a4764c931ca6cf96f564f6373172bee	50331	released
64adac28-c271-4e8c-be1e-0eee864d8de6	d3cd1e0c-704b-4569-9c14-d6001a5a402b.mirbase21.mirnas.quantification.txt	ad5977fa6b7fb574934d35fdacc510e8	50379	released
ea9ef11e-71a0-4c0c-9e52-d3d37e5598c7	04feb613-180d-4106-93bb-1e82ca10d0e5.mirbase21.mirnas.quantification.txt	49f2e268addebb633dca75736dfcf326	50267	released
d698c536-0473-46f6-8a03-1c0e719a8bf4	06aad965-2ce8-442d-99f3-750e0f23f985.mirbase21.mirnas.quantification.txt	fa7ca7b24d7a92299b73f5b2ffdcbd60	50592	released
a4776563-2635-4f51-a118-5e201841dc2b	3abe87d0-233b-450d-b4b9-4db1dd56f248.mirbase21.mirnas.quantification.txt	7f4998cefc69951cab13700a7eef158e	50290	released
108918a1-1059-48df-99e1-dfa9c7b90d70	34f7d991-bf54-42e9-bcad-acfb71d4e6cd.mirbase21.mirnas.quantification.txt	ff916126eeace397640530ab464382e4	50220	released
2348439c-e819-412d-a2d3-000a20e2b2c2	afbd1bf2-8abc-4dc1-9516-ffbd657a57ba.mirbase21.mirnas.quantification.txt	0c7bf306c7f70a6fac4863012e284cb4	50353	released
85dd7acc-745c-4f51-9ad3-436426bee987	30b54305-fda5-41b7-bf43-8f53d612adc6.mirbase21.mirnas.quantification.txt	be0f065a45efac5026843d2eb8a22e49	50302	released
e513105f-81c8-4205-8601-1a7880f0dff7	064fe8fa-c359-4bb3-bdec-c65571d6052b.mirbase21.mirnas.quantification.txt	067d318609e4d0a16a647964266c6701	50250	released
7ac0f69a-91c4-47ab-b5df-41dc86b66a02	9b6ad092-646b-4b06-bd10-ca11c0b5ba53.mirbase21.mirnas.quantification.txt	2fb762b1cc9b9ffffac37edc15a0aa7e	50164	released
b2089cbb-e4d8-46da-a6ef-200561a4f5aa	0626f7ce-71b2-4a90-94dc-a74f8061cc9d.mirbase21.mirnas.quantification.txt	64457554c6e94145c08f86c32b3a4e0d	50140	released
6b9c7c77-3838-4284-917a-cb8d2c711308	60bbb84a-4bb5-4eeb-bcee-683d5339937b.mirbase21.mirnas.quantification.txt	df9a7274aeace9723bd6db099779c702	50113	released
99faf97e-c6a6-4409-bdd1-c53ed08bfec6	c7847982-fb24-430b-92c9-5d1e74b0e37f.mirbase21.mirnas.quantification.txt	f44796f24a6c225bc7e200acede1711c	50320	released
fac86698-3fa1-403d-a966-d117321f25ac	761e5069-19d6-4f7e-a158-da037522713b.mirbase21.mirnas.quantification.txt	9f6b0c4abbd39329cef4390fdc931f7e	50470	released
1bc413c7-1cda-4b10-a6f2-5edf576d206e	7e6aa68e-534a-4d49-9461-7c2a4ef1e761.mirbase21.mirnas.quantification.txt	dafae7b3530e9c29736e324f39cc73b2	50264	released
4dfe2105-ed52-4513-981e-5046f84a6ca8	5b2a68a9-bdf9-451d-85f2-6e1615c369b3.mirbase21.mirnas.quantification.txt	c9d0bd828c231774e2de239e281f1d28	50216	released
7a0877fc-3654-4018-aa0a-605d0e4d43db	e07dd1bb-4e37-489d-9e15-abdaa6d2cd6e.mirbase21.mirnas.quantification.txt	4bb54050495380c65941b548e14c8e0f	50257	released
06acf91c-0c73-4fb5-8cc2-3ea64d8cfe29	a348f2d1-ad1f-41bc-81fa-97897f55a980.mirbase21.mirnas.quantification.txt	fd5c3ea02d18e2d3695c64206fa7654f	50460	released
4e63c197-9a3c-4b2d-9efc-133ceab4bc40	91361849-d189-4a6f-8de5-174eb2e57be9.mirbase21.mirnas.quantification.txt	c7fca2bb10b0c212606ebe4b5469ba46	50553	released
6dfafca5-3706-47a2-a67c-449e8b068bbf	2b90d452-fc2e-412b-af78-2496f5d2659f.mirbase21.mirnas.quantification.txt	169d9b5c186fb679e6313512c3f70293	50100	released
684c1457-6467-4961-8251-329618baa98c	ae9fc706-55ee-46b9-9307-9d0f09716c87.mirbase21.mirnas.quantification.txt	3296a4474cd1a920b3b96cd6180f6161	50291	released
04581330-fb47-434a-92ab-334c33a726fd	a2f2dea4-f399-4801-a322-b94e76768c13.mirbase21.mirnas.quantification.txt	988d16f4954f98d11fe2fe8c71ed8aa8	50146	released
77223fa5-2fa0-40ba-9dcd-5e954862c98f	120a22fb-f14d-4eed-9f55-902dd8d51394.mirbase21.mirnas.quantification.txt	9a953c07b58903d2f032ec5086df2765	50323	released
d277df5e-9fc6-4602-b8a2-3c6cf4b548bd	95659a99-30b7-4374-bfe4-3200a679017c.mirbase21.mirnas.quantification.txt	705e7b5a0571793a5bf0458370840410	50183	released
df3b1739-8432-4130-9aa8-11bcb45b8a98	40a73154-df96-4325-a261-f398216b15f3.mirbase21.mirnas.quantification.txt	bb4262671edc1002b7f4e51d6d080d41	50574	released
20130b26-e2b9-4807-ab1a-1f19f4cce593	7631e78b-b7bb-46ba-b3b2-9c8c035ae496.mirbase21.mirnas.quantification.txt	679f9ecb46d8d08815ee7825c7c47a0a	50193	released
a3cf1b02-d8fc-4302-9b86-1bfa3eba64cd	a547cb65-8afc-4e58-bdaa-52e57b6e1f4d.mirbase21.mirnas.quantification.txt	e4ceffdf069975e690b80c02c692b11a	50301	released
cb88e431-14df-45ce-8d08-f766855f80d3	5edba520-5738-48bd-ac79-bdaedada2ebc.mirbase21.mirnas.quantification.txt	ddac56bf5f90e4f46ac10980894e1054	50111	released
9b23f8cb-6b59-4040-b7c8-ba4fa08eba55	466776cb-6906-4da2-b788-a05a154decf3.mirbase21.mirnas.quantification.txt	aec98f0de51afae776f88218f9c6676d	50206	released
6d027178-09d7-4dbb-9dee-0a8fa6f29156	c95f61b8-74f7-4561-b930-2e41dbc5a7d0.mirbase21.mirnas.quantification.txt	e52719923c1fe7648b7c32fd5641e3f2	50165	released
3191d8e3-0358-4c21-a4db-2b20f6cdd0aa	a96f2f6c-38e0-453c-961d-aa83b92652da.mirbase21.mirnas.quantification.txt	819afb127c1a32e48f0daa21f8334d13	50445	released
9a7a5f6e-5b59-48d4-8ad6-608ddd5e739e	8c8e40d1-f62f-4d9d-9435-ef0bc4fcd64e.mirbase21.mirnas.quantification.txt	86650cd63bbd18211f37d4275f974877	50137	released
8a7ddca9-54b3-4949-8f8c-5a107ccfd4cb	2f1713bc-4214-48c2-8ae5-f14c3862c469.mirbase21.mirnas.quantification.txt	e134db02f6fc93532e47634e735a4e62	50206	released
fa63ce14-b9b5-4041-9df7-3b86ba9ede16	fd25ab2b-b048-400c-bab5-38bf4a039640.mirbase21.mirnas.quantification.txt	e03d96947fae67891c9dbb7990a3652b	50284	released
56fcca8f-339f-4f81-8157-7b5d3d5b753a	de0f9891-174c-4b34-a73a-d91b614d7703.mirbase21.mirnas.quantification.txt	754dac60de78f81589d05fa7ea64a4f7	50401	released
f62df775-0a40-45bc-9768-4bb933b95a1a	aca86ddd-3dbc-4c4f-983c-96b39cf82560.mirbase21.mirnas.quantification.txt	bf4f2eb166a6da3ff0514daa5fc2ab92	50321	released
819a602e-61ad-4152-8039-10589008a100	4299f87c-507a-468d-86e4-37c3ca74cfc8.mirbase21.mirnas.quantification.txt	a443730e883f5145bd4279e673be85cd	50414	released
bcbce124-d8d2-4795-a9a8-ebcff7d6154e	49eca4e4-2ada-42f4-838a-0cbf235807d2.mirbase21.mirnas.quantification.txt	2e7b7d3ee115624bbe1b9c4497651813	50180	released
0b74f41b-1771-4f42-8181-ca6fc7686b5c	6bee6719-9ee9-4561-8c59-1667f2632d52.mirbase21.mirnas.quantification.txt	e3eca02afce43633544f433cbdb4dfd3	50358	released
33baf738-4df4-44e5-9386-920d3ae625c2	a5b64d9b-e61c-43a9-a501-b56426bf2082.mirbase21.mirnas.quantification.txt	384e5a1ac181f0227b59e2ada01f3e94	50174	released
ce72231f-d84c-4b01-96fd-57031e02a8ce	19171014-6453-4d92-aa2d-5d08dfaf3b97.mirbase21.mirnas.quantification.txt	a6bab4c86cde19c7ca0c4cb47533f14d	50287	released
9a0f6fab-a799-4d7a-b2ad-9a7f206114be	b6fe3163-d533-441a-bf22-6fa4a54098f9.mirbase21.mirnas.quantification.txt	24580cd1cddae95b8bbac2c2706ed335	50308	released
1821cdf8-4bb9-4920-9f88-c3dc36e4132f	f1a9ddc7-d348-45e5-bb51-c0a27b94ed4e.mirbase21.mirnas.quantification.txt	7fe0c4302814ffaf3c1c1ef02895a5f8	50253	released
cd4e115b-10c7-4d39-8d82-63d8408ac7d3	342bcb05-1df2-4c6b-993a-c7c5932c2e43.mirbase21.mirnas.quantification.txt	d6e93192941d023d2c389178cec80f71	50202	released
cb351a12-c97b-4432-aca7-2cc9186b7fc1	bbb9946b-cdb3-4baf-b6d8-4de40280dfe9.mirbase21.mirnas.quantification.txt	c7bbe69b084d339babbb97194a81ee31	50261	released
ce2c761e-1126-4e33-8d1c-86e54c33fdf7	c36c20f6-3a1f-485f-93d1-fef32590367f.mirbase21.mirnas.quantification.txt	a5f4c31fb95cfae4ba85563d529aca9d	50380	released
ee4ee8ad-c943-4143-8ed6-b2ab8d555f0f	cc0bf161-b962-4988-b921-6f5d6725702c.mirbase21.mirnas.quantification.txt	de469992892a3c58d068aabae355c329	50342	released
9c075717-85d9-4d72-b5c1-ea7d322d8e39	cb397725-dd14-428f-a0db-ea518d15ea68.mirbase21.mirnas.quantification.txt	c58337d1f35d844acb4bfb8256a279c2	50536	released
9a1850a4-7050-4c64-8d3d-50d040cb7c89	bb405508-0f6a-4353-8c87-887be99855d5.mirbase21.mirnas.quantification.txt	fd40688c8c81efa0c88cdb2b68d051de	50402	released
52ee7d1f-779d-435f-b1fb-85462a8fb849	8c7295bb-90cf-4fb3-a177-9f119a251021.mirbase21.mirnas.quantification.txt	777e1c864ad3ec9a2f654c3832f01911	50435	released
d98ec29f-0a0d-4509-9184-dee01d524b9b	2adb35ac-1ec2-45c9-837a-efc4eb7595be.mirbase21.mirnas.quantification.txt	5154bae00fb8ff90a61f22a65a67d197	50316	released
47691663-def0-4721-999b-f8ebf99349fa	71828329-0504-41cf-acbb-15211d441b77.mirbase21.mirnas.quantification.txt	1b54c6bd869c7cd7557bc5d6e0c6a6f0	50251	released
be701183-6b9f-44eb-b83a-6372b2b50054	26ed5a27-73f0-441f-bb31-f61d80ca1d51.mirbase21.mirnas.quantification.txt	2e5f3ee1cc2f8388e488ae146e3bb218	50318	released
74026969-eab8-44f1-8746-d89d5a450ba1	45da1c01-0316-4dbf-939b-4a758fd7e5e7.mirbase21.mirnas.quantification.txt	f20d3488568b2446f558fd50e0f9e7c4	50294	released
25affd0b-eb31-4641-a779-a4f51e64e11f	0777899a-fe18-4b82-ab1f-9b8f90c5f65d.mirbase21.mirnas.quantification.txt	306f5e3d5e412d7f4fd828a03f5081b2	50397	released
7da33847-b1f8-4977-b223-aa9310f2f567	986c5a71-6af3-4ff5-af99-4a5362cbb08b.mirbase21.mirnas.quantification.txt	ec7e6143deb5300b26d0e33de865c3ec	50098	released
0ca2657a-871a-4033-9b0d-4d1d35c17195	14ae1d6b-f3d1-4db2-a838-e6213fd09e90.mirbase21.mirnas.quantification.txt	a330b35690d8f142422ce4f41966adcd	50338	released
71ca039a-f5f4-4630-9a26-b1736073adb4	a76951f9-752c-46e0-80f3-8f7ec736517a.mirbase21.mirnas.quantification.txt	a70769b568c914503a43f12b950d0b03	50401	released
963ea266-2577-425f-b47d-168d6c8d7c72	820f4603-0895-4741-865c-fdd98fbcb4fb.mirbase21.mirnas.quantification.txt	06f2c8199f2ff690f6191d14e89bc6ac	50133	released
e62fbf46-9302-4b0e-9429-40f63c5f9fde	4ae84788-7325-49b6-b203-99556411adb6.mirbase21.mirnas.quantification.txt	771169dfd9b165dd4ac3311051137222	50368	released
baa65cc1-acb7-46c0-b68b-ce11600b476d	0644e07b-831c-436a-b3cb-83d79a48820b.mirbase21.mirnas.quantification.txt	1a94e462dd73d4bbb8a2866e09d568e6	50268	released
9c9d4ea0-d179-4e85-8fab-0daf7f70a6eb	c704eab3-20b4-4ad3-8d3b-1e72a9b8560a.mirbase21.mirnas.quantification.txt	09f785e709f0c5b2d882cc0790ddfb36	50219	released
68d0c0d4-c9d9-41aa-aeda-4fd76d54377f	610a0c74-2476-49c5-847f-9d0db6ee0895.mirbase21.mirnas.quantification.txt	da3e4c7540362975f7997eb96ba650f0	50180	released
297b6213-92d1-4853-9621-160b3f10387b	03a67e6e-2788-4676-8f8d-fd4b4a2ab207.mirbase21.mirnas.quantification.txt	e06cb1cfc3910d7f62c3fee7f03d065a	50384	released
b4bead2c-1f1b-4927-8d3f-4102a2065290	0688773f-5979-42e2-89a4-9b2ebc66efb3.mirbase21.mirnas.quantification.txt	2f20298af08885d84390eebc7b4179e0	50384	released
f89c71af-3c3a-4f1a-9af3-e91139672305	6f73d11b-c0c0-4059-bea6-a9b896501a19.mirbase21.mirnas.quantification.txt	ed22c815107fc3981872db053a2f1b6a	50207	released
dd2af6c0-87a7-460d-a680-9d2ff784d42c	9c644f65-0ebb-4862-98a9-308b81c8fb26.mirbase21.mirnas.quantification.txt	64e197de6f0d4cbf8a7c63ed375383ff	50185	released
5e53c882-df7b-4fb7-9c56-1b9882f70276	a274e7d2-8690-4ada-812e-aa34b5193c1f.mirbase21.mirnas.quantification.txt	20c5e736f1dac764dd5c2622096f9021	50200	released
0032767c-7bed-4c57-8066-860d956dcc67	e468d0ba-a361-49de-b6a5-c32f9e255bd4.mirbase21.mirnas.quantification.txt	98121c6d9e399942c8163c084ba4e121	50218	released
4bf00b3a-2f94-4424-b231-e2ac974697ab	e9307701-8161-4e20-8922-6a4a9012bd6b.mirbase21.mirnas.quantification.txt	ed8707462678af9ece12aee0a85e0774	50382	released
